expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado,tipo_proceso_enc,despacho_enc,duracion_estimada,p75_duracion,riesgo
CAL-07541,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,2,1,548,1,2,2,511,460.0,Medio
CAL-08944,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,6,1,285,0,3,7,511,431.75,Medio
CAL-09781,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,3,1,518,1,3,7,510,431.75,Medio
CAL-02018,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,3,1,523,1,3,2,509,441.0,Medio
CAL-02949,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,3,1,526,1,3,2,509,441.0,Medio
CAL-04946,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,1,538,1,3,2,509,441.0,Medio
CAL-05557,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,1,381,0,3,2,509,441.0,Medio
CAL-06339,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,1,522,1,3,2,509,441.0,Medio
CAL-06348,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,3,1,519,1,3,2,509,441.0,Medio
CAL-07076,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,1,530,1,3,2,509,441.0,Medio
CAL-08520,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,1,531,1,3,2,509,441.0,Medio
CAL-09586,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,1,538,1,3,2,509,441.0,Medio
CAL-09852,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,1,539,1,3,2,509,441.0,Medio
CAL-07550,CALI,VIF,Juzgado_2_Familia_Cali,2020,70.0,1.3,12,0,517,1,3,4,508,506.0,Medio
CAL-01084,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,14,0,528,1,3,9,507,483.0,Medio
CAL-04259,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,11,0,519,1,3,4,507,506.0,Medio
CAL-08845,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,11,0,513,1,3,4,507,506.0,Medio
CAL-09712,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,11,0,528,1,3,4,507,506.0,Medio
CAL-01129,CALI,VIF,Comisaria_1_Familia_Cali,2021,70.0,1.25,2,1,575,1,3,0,506,486.0,Medio
CAL-03184,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2022,70.0,0.9,1,1,509,1,2,2,506,460.0,Medio
CAL-07665,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2022,70.0,0.9,1,1,513,1,2,2,506,460.0,Medio
CAL-07943,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,7,1,563,1,3,2,506,441.0,Medio
CAL-08382,CALI,VIF,Comisaria_2_Familia_Cali,2020,70.0,1.1,9,1,607,1,3,1,505,482.0,Medio
CAL-01627,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,8,1,358,0,2,2,504,460.0,Medio
CAL-04216,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,9,1,601,1,3,2,504,441.0,Medio
CAL-05226,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,9,1,545,1,3,2,504,441.0,Medio
CAL-05460,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,13,0,511,1,3,9,504,483.0,Medio
CAL-05659,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,13,0,499,1,3,9,504,483.0,Medio
CAL-06446,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,8,1,589,1,2,2,504,460.0,Medio
CAL-09687,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,9,1,583,1,3,2,504,441.0,Medio
CAL-00984,CALI,VIF,Juzgado_5_Familia_Cali,2020,70.0,0.95,6,1,535,1,3,7,503,431.75,Medio
CAL-07980,CALI,SUSTANCIAS,Juzgado_3_Familia_Cali,2022,70.0,1.2,13,0,546,1,2,5,503,501.0,Medio
CAL-00139,CALI,VIF,Comisaria_2_Familia_Cali,2020,70.0,1.1,3,1,559,1,3,1,501,482.0,Medio
CAL-04419,CALI,VIF,Comisaria_2_Familia_Cali,2020,70.0,1.1,3,1,539,1,3,1,501,482.0,Medio
CAL-04450,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,8,1,573,1,3,2,501,441.0,Medio
CAL-05310,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2022,70.0,0.9,5,1,586,1,2,2,501,460.0,Medio
CAL-08381,CALI,VIF,Comisaria_2_Familia_Cali,2020,70.0,1.1,3,1,329,0,3,1,501,482.0,Medio
CAL-08512,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,8,1,567,1,3,2,501,441.0,Medio
CAL-03168,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,19,0,528,1,3,2,499,441.0,Medio
CAL-03320,CALI,VIF,Comisaria_2_Familia_Cali,2020,70.0,1.1,1,1,529,1,3,1,498,482.0,Medio
CAL-02166,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,12,0,503,1,3,9,497,483.0,Medio
CAL-05608,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,12,0,510,1,3,9,497,483.0,Medio
CAL-00401,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,12,0,484,1,3,9,495,483.0,Medio
CAL-03381,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,17,0,481,1,3,2,492,441.0,Medio
CAL-01643,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,2,1,502,1,3,7,490,431.75,Medio
CAL-05142,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2022,70.0,0.9,4,1,378,0,2,2,489,460.0,Medio
CAL-05505,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,18,0,504,1,3,2,489,441.0,Medio
CAL-00780,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,1,1,489,1,3,7,488,431.75,Medio
CAL-03840,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,1,1,521,1,3,7,488,431.75,Medio
CAL-08840,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,1,1,501,1,3,7,488,431.75,Medio
CAL-00617,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,3,1,474,1,3,2,487,441.0,Medio
CAL-05242,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,14,0,515,1,3,0,487,486.0,Medio
CAL-02073,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,12,0,477,1,3,9,486,483.0,Medio
CAL-02369,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,5,1,528,1,3,2,486,441.0,Medio
CAL-09896,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,12,0,476,1,3,9,486,483.0,Medio
CAL-05922,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,5,1,542,1,3,2,485,441.0,Medio
CAL-00386,CALI,VIF,Comisaria_2_Familia_Cali,2020,70.0,1.1,8,1,278,0,3,1,484,482.0,Medio
CAL-05167,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,17,0,482,1,3,2,483,441.0,Medio
CAL-03349,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,1,1,518,1,3,2,482,441.0,Medio
CAL-05746,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,1,1,492,1,3,2,482,441.0,Medio
CAL-07685,CALI,VIF,Juzgado_5_Familia_Cali,2020,70.0,0.95,1,1,502,1,3,7,482,431.75,Medio
CAL-09957,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,1,1,479,1,3,2,482,441.0,Medio
CAL-07929,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,6,1,556,1,3,2,480,441.0,Medio
CAL-01216,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,2,1,553,1,3,7,479,431.75,Medio
CAL-02036,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,2,1,406,0,3,7,479,431.75,Medio
CAL-02999,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,2,1,535,1,3,7,479,431.75,Medio
CAL-03855,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,2,1,531,1,3,7,479,431.75,Medio
CAL-05375,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,2,1,529,1,3,7,479,431.75,Medio
CAL-08493,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,2,1,527,1,3,7,479,431.75,Medio
CAL-00652,CALI,VIF,Comisaria_3_Familia_Cali,2020,70.0,0.9,1,1,487,1,3,2,478,441.0,Medio
CAL-07528,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2022,70.0,0.9,9,1,299,0,2,2,478,460.0,Medio
CAL-08491,CALI,VIF,Comisaria_3_Familia_Cali,2020,70.0,0.9,1,1,525,1,3,2,478,441.0,Medio
CAL-05590,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,3,1,497,1,3,2,476,441.0,Medio
CAL-08040,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,3,1,539,1,3,2,476,441.0,Medio
CAL-09974,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,4,1,520,1,3,2,476,441.0,Medio
CAL-01185,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,2,1,546,1,3,7,474,431.75,Medio
CAL-06974,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,2,1,223,0,3,7,474,431.75,Medio
CAL-08379,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,2,1,512,1,3,7,474,431.75,Medio
CAL-07668,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,14,0,494,1,3,6,473,471.5,Medio
CAL-02764,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,14,0,452,1,3,7,472,431.75,Medio
CAL-03543,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,14,0,472,1,3,7,472,431.75,Medio
CAL-03940,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,15,0,517,1,3,7,472,431.75,Medio
CAL-02202,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,14,0,486,1,3,7,469,431.75,Medio
CAL-04960,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,8,1,340,0,3,2,469,441.0,Medio
CAL-06728,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,14,0,482,1,3,7,469,431.75,Medio
CAL-09539,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,8,1,559,1,3,2,469,441.0,Medio
CAL-00123,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,2,1,525,1,3,2,468,441.0,Medio
CAL-01990,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,2,1,348,0,3,2,468,441.0,Medio
CAL-01586,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,15,0,488,1,3,7,467,431.75,Medio
CAL-04178,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,2,1,307,0,3,2,467,441.0,Medio
CAL-05002,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,2,1,522,1,3,2,467,441.0,Medio
CAL-05955,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,2,1,266,0,3,2,467,441.0,Medio
CAL-06952,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,2,1,529,1,3,2,467,441.0,Medio
CAL-07123,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,2,1,530,1,3,2,467,441.0,Medio
CAL-09462,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,2,1,506,1,3,2,467,441.0,Medio
CAL-09673,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,2,1,518,1,3,2,467,441.0,Medio
CAL-06029,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,13,0,467,1,3,7,466,431.75,Medio
CAL-06333,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,13,0,495,1,3,7,466,431.75,Medio
CAL-05389,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,1,1,497,1,3,2,465,441.0,Medio
CAL-09600,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,1,1,500,1,3,2,465,441.0,Medio
CAL-09497,CALI,VIF,Comisaria_3_Familia_Cali,2020,70.0,0.9,2,1,505,1,3,2,462,441.0,Medio
CAL-00252,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,14,0,441,1,3,2,461,441.0,Medio
CAL-09044,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,14,0,478,1,3,2,461,441.0,Medio
CAL-00867,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,1,1,523,1,3,7,460,431.75,Medio
CAL-00928,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,1,1,490,1,3,7,460,431.75,Medio
CAL-07470,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,1,1,279,0,3,7,460,431.75,Medio
CAL-09859,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,16,0,463,1,3,7,458,431.75,Medio
CAL-01695,CALI,VIF,Comisaria_3_Familia_Cali,2020,70.0,0.9,6,1,541,1,3,2,457,441.0,Medio
CAL-02737,CALI,VIF,Juzgado_5_Familia_Cali,2020,70.0,0.95,15,0,481,1,3,7,456,431.75,Medio
CAL-07648,CALI,VIF,Juzgado_5_Familia_Cali,2020,70.0,0.95,15,0,458,1,3,7,456,431.75,Medio
CAL-01531,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,13,0,475,1,3,2,455,441.0,Medio
CAL-01995,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,13,0,262,0,3,2,455,441.0,Medio
CAL-02669,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,13,0,447,1,3,2,455,441.0,Medio
CAL-08208,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,13,0,482,1,3,2,455,441.0,Medio
CAL-02914,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,12,0,468,1,3,2,453,441.0,Medio
CAL-06249,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,12,0,457,1,3,2,453,441.0,Medio
CAL-02806,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,11,0,454,1,3,7,452,431.75,Medio
CAL-03041,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,11,0,337,0,3,7,452,431.75,Medio
CAL-03119,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,11,0,465,1,3,7,452,431.75,Medio
CAL-03752,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,14,0,470,1,3,7,452,431.75,Medio
CAL-05241,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,11,0,468,1,3,7,452,431.75,Medio
CAL-06000,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,11,0,453,1,3,7,452,431.75,Medio
CAL-08585,CALI,VIF,Comisaria_3_Familia_Cali,2020,70.0,0.9,7,1,539,1,3,2,452,441.0,Medio
CAL-09427,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,11,0,479,1,3,7,452,431.75,Medio
CAL-06779,CALI,VIF,Comisaria_3_Familia_Cali,2020,70.0,0.9,5,1,344,0,3,2,451,441.0,Medio
CAL-08474,CALI,VIF,Comisaria_3_Familia_Cali,2020,70.0,0.9,5,1,290,0,3,2,451,441.0,Medio
CAL-04549,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,15,0,470,1,3,2,450,441.0,Medio
CAL-00094,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,7,1,299,0,3,2,449,441.0,Medio
CAL-03913,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,7,1,323,0,3,2,449,441.0,Medio
CAL-09684,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,13,0,449,1,3,2,446,441.0,Medio
CAL-00841,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,11,0,464,1,3,2,443,441.0,Medio
CAL-01610,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,11,0,439,1,3,2,443,441.0,Medio
CAL-05497,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,11,0,447,1,3,2,443,441.0,Medio
CAL-05788,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,11,0,448,1,3,2,443,441.0,Medio
CAL-01038,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,12,0,434,1,3,7,437,431.75,Medio
CAL-01157,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,10,0,433,1,3,7,436,431.75,Medio
CAL-04179,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,10,0,449,1,3,7,436,431.75,Medio
CAL-07439,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,10,0,419,1,3,7,436,431.75,Medio
