expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado
CAL-04387,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,5,0,601,1
CAL-04388,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2023,70.0,1.25,5,1,565,0
CAL-04389,CALI,VIF,Comisaria_3_Familia_Cali,2020,70.0,0.9,8,0,405,1
CAL-04390,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,9,1,721,1
CAL-04391,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,1,0,533,1
CAL-04392,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,3,0,453,1
CAL-04393,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,8,0,653,1
CAL-04394,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2021,70.0,1.3,1,0,448,1
CAL-04395,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2021,70.0,1.1,4,0,493,1
CAL-04396,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,3,0,438,1
CAL-04397,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,1,1,591,1
CAL-04398,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2024,70.0,1.3,9,0,419,0
CAL-04399,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,3,0,467,1
CAL-04400,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,6,0,442,1
CAL-04401,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,4,0,480,1
CAL-04402,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2020,70.0,1.1,4,0,501,1
CAL-04403,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2020,70.0,1.45,6,0,569,1
CAL-04404,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,5,0,496,1
CAL-04405,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2022,70.0,0.95,8,0,505,1
CAL-04406,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2023,70.0,1.45,3,1,450,0
CAL-04407,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2024,70.0,1.3,6,1,599,0
CAL-04408,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,1,0,395,1
CAL-04409,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,4,0,417,1
CAL-04410,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2022,70.0,1.25,9,0,571,1
CAL-04411,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,2,1,613,1
CAL-04412,CALI,VIF,Comisaria_3_Familia_Cali,2020,70.0,0.9,4,0,376,1
CAL-04413,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,7,0,505,1
CAL-04414,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,15,0,498,1
CAL-04415,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,12,0,560,1
CAL-04416,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,5,1,582,1
CAL-04417,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,11,0,484,1
CAL-04418,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,4,0,440,1
CAL-04419,CALI,VIF,Comisaria_2_Familia_Cali,2020,70.0,1.1,3,1,539,1
CAL-04420,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2021,70.0,1.1,7,1,642,1
CAL-04421,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,7,1,633,1
CAL-04422,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,3,1,573,1
CAL-04423,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,10,0,439,1
CAL-04424,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,8,1,602,1
CAL-04425,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2022,70.0,1.3,5,1,696,1
CAL-04426,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2024,70.0,1.45,1,0,557,1
CAL-04427,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,1,1,571,1
CAL-04428,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2024,70.0,1.1,3,1,690,1
CAL-04429,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,1,0,384,1
CAL-04430,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2023,70.0,0.95,4,1,528,1
CAL-04431,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,5,0,450,1
CAL-04432,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,3,0,454,1
CAL-04433,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,8,1,605,1
CAL-04434,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,3,0,409,1
CAL-04435,CALI,SUSTANCIAS,Juzgado_1_Familia_Cali,2022,70.0,1.45,6,0,551,1
CAL-04436,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,6,1,359,0
CAL-04437,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,5,0,478,1
CAL-04438,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2024,70.0,0.95,6,0,523,1
CAL-04439,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,8,0,441,1
CAL-04440,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,10,1,613,0
CAL-04441,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,2,0,423,1
CAL-04442,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,7,0,439,1
CAL-04443,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2024,70.0,1.45,2,1,702,1
CAL-04444,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,4,1,594,1
CAL-04445,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,6,1,677,1
CAL-04446,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2021,70.0,1.1,1,1,623,1
CAL-04447,CALI,VIF,Comisaria_1_Familia_Cali,2022,70.0,1.25,7,1,357,0
CAL-04448,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,12,1,573,0
CAL-04449,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,9,1,662,1
CAL-04450,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,8,1,573,1
CAL-04451,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,6,0,404,1
CAL-04452,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,6,0,482,1
CAL-04453,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,4,1,604,0
CAL-04454,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2023,70.0,1.3,10,0,617,1
CAL-04455,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,5,0,525,1
CAL-04456,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,1,1,601,1
CAL-04457,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,1,0,440,1
CAL-04458,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2024,70.0,0.95,4,0,483,1
CAL-04459,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia_Cali,2021,70.0,1.2,7,0,570,1
CAL-04460,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,4,1,693,1
CAL-04461,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,5,0,362,0
CAL-04462,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2024,70.0,1.45,4,0,645,1
CAL-04463,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2022,70.0,1.1,11,1,698,1
CAL-04464,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,2,1,547,1
CAL-04465,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2023,70.0,1.45,4,1,434,0
CAL-04466,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2024,70.0,0.95,1,1,534,1
CAL-04467,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2024,70.0,1.1,4,1,707,1
CAL-04468,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,11,0,564,1
CAL-04469,CALI,VIF,Juzgado_4_Familia_Cali,2020,70.0,1.1,11,0,469,1
CAL-04470,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2020,70.0,1.1,2,0,379,1
CAL-04471,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2023,70.0,1.25,1,0,511,1
CAL-04472,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2022,70.0,1.45,1,0,551,1
CAL-04473,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2022,70.0,1.1,5,1,681,1
CAL-04474,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2022,70.0,1.45,2,0,603,1
CAL-04475,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,10,1,709,1
CAL-04476,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2021,70.0,1.25,7,1,693,1
CAL-04477,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,9,1,601,1
CAL-04478,CALI,VIF,Comisaria_1_Familia_Cali,2021,70.0,1.25,7,0,461,1
CAL-04479,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,3,0,374,1
CAL-04480,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2023,70.0,1.1,4,1,669,1
CAL-04481,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2024,70.0,0.95,1,0,482,1
CAL-04482,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,14,1,640,1
CAL-04483,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2022,70.0,1.1,5,0,510,1
CAL-04484,CALI,VIF,Juzgado_3_Familia_Cali,2020,70.0,1.2,2,0,410,1
CAL-04485,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2021,70.0,1.45,5,1,400,0
CAL-04486,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,9,0,480,1
CAL-04487,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,13,0,511,1
CAL-04488,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,1,1,590,1
CAL-04489,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2024,70.0,1.3,2,0,422,0
CAL-04490,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2021,70.0,1.1,11,1,693,1
CAL-04491,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2023,70.0,1.1,5,0,376,0
CAL-04492,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,3,1,508,1
CAL-04493,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,6,0,422,1
CAL-04494,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,5,0,474,1
CAL-04495,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2022,70.0,0.95,1,0,426,1
CAL-04496,CALI,SUSTANCIAS,Juzgado_3_Familia_Cali,2022,70.0,1.2,2,0,466,1
CAL-04497,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,3,0,340,0
CAL-04498,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,10,1,672,1
CAL-04499,CALI,VIF,Comisaria_1_Familia_Cali,2022,70.0,1.25,6,0,440,1
CAL-04500,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,5,0,535,1
CAL-04501,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,12,0,478,1
CAL-04502,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,3,0,382,1
CAL-04503,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,3,0,383,1
CAL-04504,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,4,0,599,1
CAL-04505,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2022,70.0,1.25,6,0,527,1
CAL-04506,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,3,0,499,1
CAL-04507,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,7,0,546,1
CAL-04508,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,5,0,538,1
CAL-04509,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,5,0,520,1
CAL-04510,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,4,0,485,1
CAL-04511,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,11,1,635,1
CAL-04512,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,1,0,415,1
CAL-04513,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,13,0,565,1
CAL-04514,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2021,70.0,1.45,3,0,633,1
CAL-04515,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,6,0,415,1
CAL-04516,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2021,70.0,0.95,8,1,663,1
CAL-04517,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2021,70.0,1.3,2,1,681,1
CAL-04518,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2021,70.0,0.95,1,0,417,1
CAL-04519,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,13,0,493,1
CAL-04520,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2022,70.0,0.9,7,0,424,1
CAL-04521,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2024,70.0,1.2,4,1,665,1
CAL-04522,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,1,0,192,0
CAL-04523,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2020,70.0,1.3,2,0,543,1
CAL-04524,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2023,70.0,1.3,3,0,492,1
CAL-04525,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,2,0,461,1
CAL-04526,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,1,0,435,1
CAL-04527,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2021,70.0,1.25,4,0,389,0
CAL-04528,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,5,0,491,1
CAL-04529,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2024,70.0,1.3,8,1,522,0
CAL-04530,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,6,0,475,1
CAL-04531,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2022,70.0,1.3,4,1,444,0
CAL-04532,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,3,1,555,1
CAL-04533,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,8,0,562,1
CAL-04534,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2023,70.0,1.2,4,1,649,1
CAL-04535,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,2,1,558,1
CAL-04536,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2024,70.0,1.1,5,1,687,1
CAL-04537,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2023,70.0,1.45,4,1,355,0
CAL-04538,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,3,0,367,1
CAL-04539,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,8,0,555,1
CAL-04540,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,4,0,465,1
CAL-04541,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2020,70.0,1.3,7,0,616,1
CAL-04542,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2021,70.0,1.1,7,0,536,1
CAL-04543,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2023,70.0,1.25,1,0,529,1
CAL-04544,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,12,0,570,1
CAL-04545,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,2,0,408,1
CAL-04546,CALI,VIF,Comisaria_1_Familia_Cali,2020,70.0,1.25,2,1,249,0
CAL-04547,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,1,1,593,1
CAL-04548,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,5,1,551,1
CAL-04549,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,15,0,470,1
CAL-04550,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2022,70.0,1.25,2,0,566,1
CAL-04551,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,4,1,697,1
CAL-04552,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,4,0,435,1
CAL-04553,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2022,70.0,1.1,5,1,689,1
CAL-04554,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,2,0,441,1
CAL-04555,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,5,1,654,1
CAL-04556,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2024,70.0,1.1,6,1,667,1
CAL-04557,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,4,0,521,1
CAL-04558,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2021,70.0,1.1,4,1,638,1
CAL-04559,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2024,70.0,1.25,4,0,581,1
CAL-04560,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,2,1,657,1
CAL-04561,CALI,VIF,Juzgado_5_Familia_Cali,2020,70.0,0.95,8,0,299,0
CAL-04562,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,4,0,370,1
CAL-04563,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,10,1,702,1
CAL-04564,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,2,0,490,1
CAL-04565,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,6,0,522,1
CAL-04566,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,7,0,479,1
CAL-04567,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,6,0,502,1
CAL-04568,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2021,70.0,1.25,1,1,591,1
CAL-04569,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2024,70.0,0.95,11,0,505,1
CAL-04570,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,4,1,476,0
CAL-04571,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,4,1,579,1
CAL-04572,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,6,0,463,1
CAL-04573,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,3,1,641,1
CAL-04574,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,2,0,439,1
CAL-04575,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,2,0,516,1
CAL-04576,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2021,70.0,1.1,15,0,344,0
CAL-04577,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2023,70.0,1.1,1,0,547,1
CAL-04578,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,3,0,561,1
CAL-04579,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,4,0,432,0
CAL-04580,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,2,0,424,1
CAL-04581,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,2,0,292,0
CAL-04582,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,3,0,457,1
CAL-04583,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2023,70.0,0.9,10,1,665,1
CAL-04584,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,8,0,471,1
CAL-04585,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,7,0,408,1
CAL-04586,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,2,0,220,0
CAL-04587,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,3,0,378,1
CAL-04588,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,3,0,621,1
CAL-04589,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,9,1,631,1
CAL-04590,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,2,0,401,1
CAL-04591,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2020,70.0,1.25,5,0,497,1
CAL-04592,CALI,SUSTANCIAS,Juzgado_1_Familia_Cali,2023,70.0,1.45,4,0,499,1
CAL-04593,CALI,VIF,Juzgado_4_Familia_Cali,2020,70.0,1.1,4,0,411,1
CAL-04594,CALI,SUSTANCIAS,Comisaria_2_Familia_Cali,2023,70.0,1.1,2,0,394,1
CAL-04595,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2024,70.0,1.45,8,1,689,0
CAL-04596,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,5,0,468,1
CAL-04597,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,3,1,722,1
CAL-04598,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,2,0,396,1
CAL-04599,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,5,0,411,1
CAL-04600,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2020,70.0,1.3,6,0,552,1
CAL-04601,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2023,70.0,1.3,8,1,635,0
CAL-04602,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,3,1,533,1
CAL-04603,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2022,70.0,1.1,4,0,442,1
CAL-04604,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2023,70.0,1.1,5,1,611,1
CAL-04605,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,4,1,642,1
CAL-04606,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2023,70.0,0.95,2,0,428,1
CAL-04607,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2023,70.0,1.1,7,0,550,1
CAL-04608,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2022,70.0,1.3,3,0,212,0
CAL-04609,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2024,70.0,1.45,1,1,704,1
CAL-04610,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,3,0,456,1
CAL-04611,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,5,1,613,1
CAL-04612,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,3,1,698,1
CAL-04613,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,5,1,608,1
CAL-04614,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2022,70.0,1.25,4,0,590,1
CAL-04615,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2023,70.0,0.95,6,0,462,1
CAL-04616,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,6,1,320,0
CAL-04617,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,11,0,494,1
CAL-04618,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2023,70.0,1.25,12,1,602,0
CAL-04619,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2023,70.0,1.45,1,0,424,0
CAL-04620,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,4,1,474,0
CAL-04621,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,2,0,468,1
CAL-04622,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2021,70.0,1.45,1,1,683,1
CAL-04623,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2023,70.0,1.3,4,0,553,1
CAL-04624,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,2,0,231,0
CAL-04625,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,5,0,415,1
CAL-04626,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2023,70.0,1.25,19,1,445,0
CAL-04627,CALI,SUSTANCIAS,Juzgado_1_Familia_Cali,2024,70.0,1.45,6,0,523,1
CAL-04628,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,8,0,448,1
CAL-04629,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,1,0,401,1
CAL-04630,CALI,SUSTANCIAS,Comisaria_2_Familia_Cali,2022,70.0,1.1,3,1,577,1
CAL-04631,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,5,0,483,1
CAL-04632,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2023,70.0,0.95,2,1,634,1
CAL-04633,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,3,0,466,1
CAL-04634,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2024,70.0,1.1,1,0,337,0
CAL-04635,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,4,0,464,1
CAL-04636,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2024,70.0,1.3,5,0,593,1
CAL-04637,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,4,1,637,1
CAL-04638,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2020,70.0,1.1,2,0,465,1
CAL-04639,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,6,1,424,0
