municipio,anio,vif_total,inasistencia_total,medidas_proteccion_total,alimentos_familia_total,ivf_score_bruto,ivf_score_ponderado,poblacion,ivf_tasa_100k,nivel_riesgo
PALMAS DEL SOCORRO,2024,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PALMAS DEL SOCORRO,2025,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PALMIRA,2020,166,0,0,0,66.4,1.1,311063,21.35,ALTO
PALMIRA,2021,358,0,0,0,143.20000000000002,2.3,311063,46.04,ALTO
PALMIRA,2022,407,0,0,0,162.8,2.6,311063,52.34,ALTO
PALMIRA,2023,553,0,0,0,221.20000000000002,3.5,311063,71.11,ALTO
PALMIRA,2024,564,0,0,0,225.60000000000002,3.6,311063,72.53,ALTO
PALMIRA,2025,378,0,0,0,151.20000000000002,2.4,311063,48.61,ALTO
PALMITO,2020,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PALMITO,2021,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
PALMITO,2022,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
PALMITO,2023,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
PALMITO,2024,27,0,0,0,10.8,0.2,50000,21.6,ALTO
PALMITO,2025,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
PALOCABILDO,2020,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
PALOCABILDO,2021,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
PALOCABILDO,2022,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
PALOCABILDO,2023,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
PALOCABILDO,2024,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
PALOCABILDO,2025,21,0,0,0,8.4,0.1,50000,16.8,MEDIO
PAMPLONA,2020,40,0,0,0,16.0,0.3,50000,32.0,ALTO
PAMPLONA,2021,62,0,0,0,24.8,0.4,50000,49.6,ALTO
PAMPLONA,2022,62,0,0,0,24.8,0.4,50000,49.6,ALTO
PAMPLONA,2023,70,0,0,0,28.0,0.4,50000,56.0,ALTO
PAMPLONA,2024,49,0,0,0,19.6,0.3,50000,39.2,ALTO
PAMPLONA,2025,50,0,0,0,20.0,0.3,50000,40.0,ALTO
PAMPLONITA,2020,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PAMPLONITA,2021,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
PAMPLONITA,2022,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PAMPLONITA,2023,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
PAMPLONITA,2024,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PAMPLONITA,2025,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PANDI,2020,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
PANDI,2021,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
PANDI,2022,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
PANDI,2023,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PANDI,2024,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
PANDI,2025,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
PANQUEBA,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PANQUEBA,2025,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PARAMO,2020,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PARAMO,2021,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PARAMO,2022,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PARAMO,2024,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PARAMO,2025,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PARATEBUENO,2020,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PARATEBUENO,2021,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PARATEBUENO,2022,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PARATEBUENO,2023,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
PARATEBUENO,2024,32,0,0,0,12.8,0.2,50000,25.6,ALTO
PARATEBUENO,2025,31,0,0,0,12.4,0.2,50000,24.8,ALTO
PASCA,2020,25,0,0,0,10.0,0.2,50000,20.0,ALTO
PASCA,2021,37,0,0,0,14.8,0.2,50000,29.6,ALTO
PASCA,2022,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
PASCA,2023,40,0,0,0,16.0,0.3,50000,32.0,ALTO
PASCA,2024,68,0,0,0,27.200000000000003,0.4,50000,54.4,ALTO
PASCA,2025,27,0,0,0,10.8,0.2,50000,21.6,ALTO
PASTO,2020,144,0,0,0,57.6,0.9,50000,115.2,ALTO
PASTO,2021,146,0,0,0,58.400000000000006,0.9,50000,116.8,ALTO
PASTO,2022,208,0,0,0,83.2,1.3,50000,166.4,ALTO
PASTO,2023,214,0,0,0,85.60000000000001,1.4,50000,171.2,ALTO
PASTO,2024,177,0,0,0,70.8,1.1,50000,141.6,ALTO
PASTO (CT),2020,466,0,0,0,186.4,3.0,50000,372.8,ALTO
PASTO (CT),2021,507,0,0,0,202.8,3.2,50000,405.6,ALTO
PASTO (CT),2022,572,0,0,0,228.8,3.7,50000,457.6,ALTO
PASTO (CT),2023,651,0,0,0,260.40000000000003,4.2,50000,520.8,ALTO
PASTO (CT),2024,690,0,0,0,276.0,4.4,50000,552.0,ALTO
PASTO (CT),2025,533,0,0,0,213.20000000000002,3.4,50000,426.4,ALTO
PATIA,2020,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
PATIA,2021,34,0,0,0,13.600000000000001,0.2,50000,27.2,ALTO
PATIA,2022,49,0,0,0,19.6,0.3,50000,39.2,ALTO
PATIA,2023,31,0,0,0,12.4,0.2,50000,24.8,ALTO
PATIA,2024,28,0,0,0,11.200000000000001,0.2,50000,22.4,ALTO
PATIA,2025,42,0,0,0,16.8,0.3,50000,33.6,ALTO
PAUNA,2020,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PAUNA,2021,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PAUNA,2022,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PAUNA,2023,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PAUNA,2024,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
PAUNA,2025,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
PAYA,2020,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PAYA,2021,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PAYA,2022,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PAYA,2023,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PAYA,2024,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PAYA,2025,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PAZ DE ARIPORO,2020,24,0,0,0,9.600000000000001,0.1,50000,19.2,MEDIO
PAZ DE ARIPORO,2021,57,0,0,0,22.8,0.4,50000,45.6,ALTO
PAZ DE ARIPORO,2022,66,0,0,0,26.400000000000002,0.4,50000,52.8,ALTO
PAZ DE ARIPORO,2023,93,0,0,0,37.2,0.6,50000,74.4,ALTO
PAZ DE ARIPORO,2024,89,0,0,0,35.6,0.6,50000,71.2,ALTO
PAZ DE ARIPORO,2025,61,0,0,0,24.400000000000002,0.4,50000,48.8,ALTO
PAZ DE RIO,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PAZ DE RIO,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PAZ DE RIO,2023,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PAZ DE RIO,2024,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PEDRAZA,2021,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PEDRAZA,2022,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PEDRAZA,2024,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PEDRAZA,2025,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PELAYA,2020,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
PELAYA,2021,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PELAYA,2022,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PELAYA,2023,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PELAYA,2024,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PELAYA,2025,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PENOL,2020,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
PENOL,2021,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
PENOL,2022,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PENOL,2023,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
PENOL,2024,27,0,0,0,10.8,0.2,50000,21.6,ALTO
PENOL,2025,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
PENSILVANIA,2020,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
PENSILVANIA,2021,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
PENSILVANIA,2022,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PENSILVANIA,2023,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PENSILVANIA,2024,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PENSILVANIA,2025,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PEQUE,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PEQUE,2023,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PEQUE,2024,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PEQUE,2025,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
PEREIRA,2020,140,0,0,0,56.0,0.9,50000,112.0,ALTO
PEREIRA,2021,163,0,0,0,65.2,1.0,50000,130.4,ALTO
PEREIRA,2022,142,0,0,0,56.800000000000004,0.9,50000,113.6,ALTO
PEREIRA,2023,175,0,0,0,70.0,1.1,50000,140.0,ALTO
PEREIRA,2024,184,0,0,0,73.60000000000001,1.2,50000,147.2,ALTO
PEREIRA (CT),2020,153,0,0,0,61.2,1.0,50000,122.4,ALTO
PEREIRA (CT),2021,340,0,0,0,136.0,2.2,50000,272.0,ALTO
PEREIRA (CT),2022,104,0,0,0,41.6,0.7,50000,83.2,ALTO
PEREIRA (CT),2023,453,0,0,0,181.20000000000002,2.9,50000,362.4,ALTO
PEREIRA (CT),2024,465,0,0,0,186.0,3.0,50000,372.0,ALTO
PEREIRA (CT),2025,479,0,0,0,191.60000000000002,3.1,50000,383.2,ALTO
PESCA,2020,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PESCA,2021,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PESCA,2022,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
PESCA,2023,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
PESCA,2024,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
PESCA,2025,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
PIAMONTE,2020,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PIAMONTE,2021,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PIAMONTE,2022,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PIAMONTE,2023,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PIAMONTE,2024,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
PIAMONTE,2025,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PIAMONTE,9999,0,1,1,0,0.30000000000000004,0.0,50000,0.6,BAJO
PIEDECUESTA,2020,76,0,0,0,30.400000000000002,0.5,50000,60.8,ALTO
PIEDECUESTA,2021,194,0,0,0,77.60000000000001,1.2,50000,155.2,ALTO
PIEDECUESTA,2022,152,0,0,0,60.800000000000004,1.0,50000,121.6,ALTO
PIEDECUESTA,2023,196,0,0,0,78.4,1.3,50000,156.8,ALTO
PIEDECUESTA,2024,235,0,0,0,94.0,1.5,50000,188.0,ALTO
PIEDECUESTA,2025,215,0,0,0,86.0,1.4,50000,172.0,ALTO
PIEDRAS,2020,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
PIEDRAS,2021,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PIEDRAS,2022,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PIEDRAS,2023,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PIEDRAS,2024,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PIEDRAS,2025,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PIENDAMO,2020,30,0,0,0,12.0,0.2,50000,24.0,ALTO
PIENDAMO,2021,56,0,0,0,22.400000000000002,0.4,50000,44.8,ALTO
PIENDAMO,2022,55,0,0,0,22.0,0.3,50000,44.0,ALTO
PIENDAMO,2023,28,0,0,0,11.200000000000001,0.2,50000,22.4,ALTO
PIENDAMO,2024,46,0,0,0,18.400000000000002,0.3,50000,36.8,ALTO
PIENDAMO,2025,68,0,0,0,27.200000000000003,0.4,50000,54.4,ALTO
PIJAO,2020,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PIJAO,2021,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PIJAO,2022,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PIJAO,2023,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PIJAO,2024,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PIJAO,2025,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PIJINO DEL CARMEN,2021,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PIJINO DEL CARMEN,2022,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PIJINO DEL CARMEN,2023,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
PIJINO DEL CARMEN,2024,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PIJINO DEL CARMEN,2025,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
PINCHOTE,2020,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PINCHOTE,2021,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PINCHOTE,2022,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PINCHOTE,2023,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PINCHOTE,2024,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
PINCHOTE,2025,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PINILLOS,2020,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PINILLOS,2021,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PINILLOS,2022,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
PINILLOS,2023,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PINILLOS,2024,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
PINILLOS,2025,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PIOJO,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PIOJO,2022,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PIOJO,2023,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PIOJO,2024,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PIOJO,2025,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
PISBA,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PISBA,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PISBA,2023,2,0,0,0,0.8,0.0,50000,1.6,BAJO
PISBA,2024,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PISBA,2025,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PITAL,2020,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PITAL,2021,20,0,0,0,8.0,0.1,50000,16.0,MEDIO
PITAL,2022,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
PITAL,2023,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
PITAL,2024,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
PITAL,2025,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PITALITO,2020,99,0,0,0,39.6,0.6,50000,79.2,ALTO
PITALITO,2021,158,0,0,0,63.2,1.0,50000,126.4,ALTO
PITALITO,2022,176,0,0,0,70.4,1.1,50000,140.8,ALTO
PITALITO,2023,252,0,0,0,100.80000000000001,1.6,50000,201.6,ALTO
PITALITO,2024,314,0,0,0,125.60000000000001,2.0,50000,251.2,ALTO
PITALITO,2025,250,0,0,0,100.0,1.6,50000,200.0,ALTO
PIVIJAY,2020,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
PIVIJAY,2021,21,0,0,0,8.4,0.1,50000,16.8,MEDIO
PIVIJAY,2022,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
PIVIJAY,2023,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
PIVIJAY,2024,25,0,0,0,10.0,0.2,50000,20.0,ALTO
PIVIJAY,2025,36,0,0,0,14.4,0.2,50000,28.8,ALTO
PLANADAS,2020,61,0,0,0,24.400000000000002,0.4,50000,48.8,ALTO
PLANADAS,2021,58,0,0,0,23.200000000000003,0.4,50000,46.4,ALTO
PLANADAS,2022,28,0,0,0,11.200000000000001,0.2,50000,22.4,ALTO
PLANADAS,2023,41,0,0,0,16.400000000000002,0.3,50000,32.8,ALTO
PLANADAS,2024,56,0,0,0,22.400000000000002,0.4,50000,44.8,ALTO
PLANADAS,2025,44,0,0,0,17.6,0.3,50000,35.2,ALTO
PLANETA RICA,2020,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PLANETA RICA,2021,24,0,0,0,9.600000000000001,0.1,50000,19.2,MEDIO
PLANETA RICA,2022,46,0,0,0,18.400000000000002,0.3,50000,36.8,ALTO
PLANETA RICA,2023,19,0,0,0,7.6000000000000005,0.1,50000,15.2,MEDIO
PLANETA RICA,2024,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
PLANETA RICA,2025,22,0,0,0,8.8,0.1,50000,17.6,MEDIO
PLATO,2020,28,0,0,0,11.200000000000001,0.2,50000,22.4,ALTO
PLATO,2021,43,0,0,0,17.2,0.3,50000,34.4,ALTO
PLATO,2022,35,0,0,0,14.0,0.2,50000,28.0,ALTO
PLATO,2023,64,0,0,0,25.6,0.4,50000,51.2,ALTO
PLATO,2024,58,0,0,0,23.200000000000003,0.4,50000,46.4,ALTO
PLATO,2025,58,0,0,0,23.200000000000003,0.4,50000,46.4,ALTO
POLICARPA,2020,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
POLICARPA,2021,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
POLICARPA,2022,8,0,0,0,3.2,0.0,50000,6.4,BAJO
POLICARPA,2023,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
POLICARPA,2024,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
POLICARPA,2025,5,0,0,0,2.0,0.0,50000,4.0,BAJO
POLONUEVO,2020,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
POLONUEVO,2021,22,0,0,0,8.8,0.1,50000,17.6,MEDIO
POLONUEVO,2022,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
POLONUEVO,2023,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
POLONUEVO,2024,20,0,0,0,8.0,0.1,50000,16.0,MEDIO
POLONUEVO,2025,36,0,0,0,14.4,0.2,50000,28.8,ALTO
PONEDERA,2020,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PONEDERA,2021,51,0,0,0,20.400000000000002,0.3,50000,40.8,ALTO
PONEDERA,2022,30,0,0,0,12.0,0.2,50000,24.0,ALTO
PONEDERA,2023,33,0,0,0,13.200000000000001,0.2,50000,26.4,ALTO
PONEDERA,2024,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
PONEDERA,2025,20,0,0,0,8.0,0.1,50000,16.0,MEDIO
POPAYAN,2020,209,0,0,0,83.60000000000001,1.3,50000,167.2,ALTO
POPAYAN,2021,113,0,0,0,45.2,0.7,50000,90.4,ALTO
POPAYAN,2022,165,0,0,0,66.0,1.1,50000,132.0,ALTO
POPAYAN,2023,252,0,0,0,100.80000000000001,1.6,50000,201.6,ALTO
POPAYAN,2024,210,0,0,0,84.0,1.3,50000,168.0,ALTO
POPAYAN (CT),2020,69,0,0,0,27.6,0.4,50000,55.2,ALTO
POPAYAN (CT),2021,379,0,0,0,151.6,2.4,50000,303.2,ALTO
POPAYAN (CT),2022,442,0,0,0,176.8,2.8,50000,353.6,ALTO
POPAYAN (CT),2023,225,0,0,0,90.0,1.4,50000,180.0,ALTO
POPAYAN (CT),2024,348,0,0,0,139.20000000000002,2.2,50000,278.4,ALTO
POPAYAN (CT),2025,292,0,0,0,116.80000000000001,1.9,50000,233.6,ALTO
PORE,2020,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
PORE,2021,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
PORE,2022,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
PORE,2023,28,0,0,0,11.200000000000001,0.2,50000,22.4,ALTO
PORE,2024,33,0,0,0,13.200000000000001,0.2,50000,26.4,ALTO
PORE,2025,20,0,0,0,8.0,0.1,50000,16.0,MEDIO
POTOSI,2020,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
POTOSI,2021,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
POTOSI,2022,27,0,0,0,10.8,0.2,50000,21.6,ALTO
POTOSI,2023,8,0,0,0,3.2,0.0,50000,6.4,BAJO
POTOSI,2024,21,0,0,0,8.4,0.1,50000,16.8,MEDIO
POTOSI,2025,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
PRADERA,2020,17,0,0,0,6.800000000000001,0.1,54283,12.53,MEDIO
PRADERA,2021,71,0,0,0,28.400000000000002,0.5,54283,52.32,ALTO
PRADERA,2022,58,0,0,0,23.200000000000003,0.4,54283,42.74,ALTO
PRADERA,2023,58,0,0,0,23.200000000000003,0.4,54283,42.74,ALTO
PRADERA,2024,91,0,0,0,36.4,0.6,54283,67.06,ALTO
PRADERA,2025,64,0,0,0,25.6,0.4,54283,47.16,ALTO
PRADO,2020,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
PRADO,2021,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
PRADO,2022,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
PRADO,2023,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
PRADO,2024,24,0,0,0,9.600000000000001,0.1,50000,19.2,MEDIO
PRADO,2025,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
PROVIDENCIA,2020,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
PROVIDENCIA,2021,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
PROVIDENCIA,2022,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
PROVIDENCIA,2023,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
PROVIDENCIA,2024,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
PROVIDENCIA,2025,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
PUEBLO BELLO,2020,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
PUEBLO BELLO,2021,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
PUEBLO BELLO,2022,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
PUEBLO BELLO,2023,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
PUEBLO BELLO,2024,25,0,0,0,10.0,0.2,50000,20.0,ALTO
PUEBLO BELLO,2025,48,0,0,0,19.200000000000003,0.3,50000,38.4,ALTO
PUEBLO NUEVO,2020,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PUEBLO NUEVO,2021,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
PUEBLO NUEVO,2022,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
PUEBLO NUEVO,2023,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
PUEBLO NUEVO,2024,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
PUEBLO RICO,2020,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
PUEBLO RICO,2021,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
PUEBLO RICO,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PUEBLO RICO,2023,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
PUEBLO RICO,2024,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PUEBLO RICO,2025,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
PUEBLORRICO,2020,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PUEBLORRICO,2021,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PUEBLORRICO,2022,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
PUEBLORRICO,2023,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
PUEBLORRICO,2024,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
PUEBLORRICO,2025,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
PUEBLOVIEJO,2020,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
PUEBLOVIEJO,2021,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
PUEBLOVIEJO,2022,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
PUEBLOVIEJO,2023,19,0,0,0,7.6000000000000005,0.1,50000,15.2,MEDIO
PUEBLOVIEJO,2024,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
PUEBLOVIEJO,2025,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PUENTE NACIONAL,2020,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
PUENTE NACIONAL,2021,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
PUENTE NACIONAL,2022,4,0,0,0,1.6,0.0,50000,3.2,BAJO
PUENTE NACIONAL,2023,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
PUENTE NACIONAL,2024,21,0,0,0,8.4,0.1,50000,16.8,MEDIO
PUENTE NACIONAL,2025,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
PUERRES,2020,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
PUERRES,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
PUERRES,2022,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PUERRES,2023,8,0,0,0,3.2,0.0,50000,6.4,BAJO
PUERRES,2024,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PUERRES,2025,5,0,0,0,2.0,0.0,50000,4.0,BAJO
PUERTO ASIS,2020,150,0,0,0,60.0,1.0,50000,120.0,ALTO
PUERTO ASIS,2021,133,0,0,0,53.2,0.8,50000,106.4,ALTO
PUERTO ASIS,2022,106,0,0,0,42.400000000000006,0.7,50000,84.8,ALTO
PUERTO ASIS,2023,170,0,0,0,68.0,1.1,50000,136.0,ALTO
PUERTO ASIS,2024,118,0,0,0,47.2,0.8,50000,94.4,ALTO
PUERTO ASIS,2025,111,0,0,0,44.400000000000006,0.7,50000,88.8,ALTO
PUERTO ASIS,9999,0,1,1,0,0.30000000000000004,0.0,50000,0.6,BAJO
PUERTO BERRIO,2020,52,0,0,0,20.8,0.3,50000,41.6,ALTO
PUERTO BERRIO,2021,44,0,0,0,17.6,0.3,50000,35.2,ALTO
PUERTO BERRIO,2022,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
